id,symbol,timestamp,side,pnl,status
3795,MES,2023-01-02 02:14:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.02}",0.0,FILLED
3796,MES,2023-01-02 02:15:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.06}",0.0,FILLED
3797,MES,2023-01-02 02:16:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.06}",0.0,FILLED
3798,MES,2023-01-02 02:17:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.11}",0.0,FILLED
3799,MES,2023-01-02 02:18:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.71}",0.0,FILLED
3800,MES,2023-01-02 02:19:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
3801,MES,2023-01-02 02:20:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
3802,MES,2023-01-02 02:21:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3803,MES,2023-01-02 02:22:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
3804,MES,2023-01-02 02:23:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
3805,MES,2023-01-02 02:24:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3806,MES,2023-01-02 02:25:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3807,MES,2023-01-02 02:26:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.87}",0.0,FILLED
3808,MES,2023-01-02 02:27:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.85}",0.0,FILLED
3809,MES,2023-01-02 02:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3810,MES,2023-01-02 02:29:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
3811,MES,2023-01-02 02:30:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3812,MES,2023-01-02 02:31:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3813,MES,2023-01-02 02:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.29}",0.0,FILLED
3814,MES,2023-01-02 02:33:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3815,MES,2023-01-02 02:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3816,MES,2023-01-02 02:35:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
3817,MES,2023-01-02 02:36:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
3818,MES,2023-01-02 02:37:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
3819,MES,2023-01-02 02:38:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.7}",0.0,FILLED
3820,MES,2023-01-02 02:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
3821,MES,2023-01-02 02:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.7}",0.0,FILLED
3822,MES,2023-01-02 02:41:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3823,MES,2023-01-02 02:42:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3824,MES,2023-01-02 02:43:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
3825,MES,2023-01-02 02:44:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3826,MES,2023-01-02 02:45:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3827,MES,2023-01-02 02:46:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3828,MES,2023-01-02 02:47:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3829,MES,2023-01-02 02:48:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
3830,MES,2023-01-02 02:49:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3831,MES,2023-01-02 02:50:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3832,MES,2023-01-02 02:51:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
3833,MES,2023-01-02 02:52:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3834,MES,2023-01-02 02:53:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
3835,MES,2023-01-02 02:54:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
3836,MES,2023-01-02 02:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.27}",0.0,FILLED
3837,MES,2023-01-02 02:56:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
3838,MES,2023-01-02 02:57:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3839,MES,2023-01-02 02:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
3840,MES,2023-01-02 02:59:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3841,MES,2023-01-02 03:00:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3842,MES,2023-01-02 03:01:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3843,MES,2023-01-02 03:02:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3844,MES,2023-01-02 03:03:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.73}",0.0,FILLED
3845,MES,2023-01-02 03:04:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3846,MES,2023-01-02 03:05:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.85}",0.0,FILLED
3847,MES,2023-01-02 03:06:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
3848,MES,2023-01-02 03:07:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.27}",0.0,FILLED
3849,MES,2023-01-02 03:08:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3850,MES,2023-01-02 03:09:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3851,MES,2023-01-02 03:10:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3852,MES,2023-01-02 03:11:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3853,MES,2023-01-02 03:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3854,MES,2023-01-02 03:13:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3855,MES,2023-01-02 03:14:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.87}",0.0,FILLED
3856,MES,2023-01-02 03:15:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
3857,MES,2023-01-02 03:16:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3858,MES,2023-01-02 03:17:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
3859,MES,2023-01-02 03:18:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
3860,MES,2023-01-02 03:19:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3861,MES,2023-01-02 03:20:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3862,MES,2023-01-02 03:21:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
3863,MES,2023-01-02 03:22:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
3864,MES,2023-01-02 03:23:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3865,MES,2023-01-02 03:24:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3866,MES,2023-01-02 03:25:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3867,MES,2023-01-02 03:26:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
3868,MES,2023-01-02 03:27:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
3869,MES,2023-01-02 03:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
3870,MES,2023-01-02 03:29:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3871,MES,2023-01-02 03:30:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
3872,MES,2023-01-02 03:31:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
3873,MES,2023-01-02 03:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3874,MES,2023-01-02 03:33:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
3875,MES,2023-01-02 03:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
3876,MES,2023-01-02 03:35:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
3877,MES,2023-01-02 03:36:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3878,MES,2023-01-02 03:37:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
3879,MES,2023-01-02 03:38:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
3880,MES,2023-01-02 03:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3881,MES,2023-01-02 03:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
3882,MES,2023-01-02 03:41:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3883,MES,2023-01-02 03:42:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
3884,MES,2023-01-02 03:43:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3885,MES,2023-01-02 03:44:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.68}",0.0,FILLED
3886,MES,2023-01-02 03:45:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
3887,MES,2023-01-02 03:46:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.7}",0.0,FILLED
3888,MES,2023-01-02 03:47:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
3889,MES,2023-01-02 03:48:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
3890,MES,2023-01-02 03:49:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
3891,MES,2023-01-02 03:50:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
3892,MES,2023-01-02 03:51:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3893,MES,2023-01-02 03:52:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
3894,MES,2023-01-02 03:53:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3895,MES,2023-01-02 03:54:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3896,MES,2023-01-02 03:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
3897,MES,2023-01-02 03:56:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3898,MES,2023-01-02 03:57:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3899,MES,2023-01-02 03:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3900,MES,2023-01-02 03:59:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
3901,MES,2023-01-02 04:00:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.11}",0.0,FILLED
3902,MES,2023-01-02 04:01:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3903,MES,2023-01-02 04:02:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.07}",0.0,FILLED
3904,MES,2023-01-02 04:03:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.06}",0.0,FILLED
3905,MES,2023-01-02 04:04:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.05}",0.0,FILLED
3906,MES,2023-01-02 04:05:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
3907,MES,2023-01-02 04:06:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3908,MES,2023-01-02 04:07:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
3909,MES,2023-01-02 04:08:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
3910,MES,2023-01-02 04:09:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
3911,MES,2023-01-02 04:10:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
3912,MES,2023-01-02 04:11:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
3913,MES,2023-01-02 04:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.76}",0.0,FILLED
3914,MES,2023-01-02 04:13:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3915,MES,2023-01-02 04:14:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3916,MES,2023-01-02 04:15:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3917,MES,2023-01-02 04:16:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.84}",0.0,FILLED
3918,MES,2023-01-02 04:17:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.71}",0.0,FILLED
3919,MES,2023-01-02 04:18:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
3920,MES,2023-01-02 04:19:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3921,MES,2023-01-02 04:20:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.07}",0.0,FILLED
3922,MES,2023-01-02 04:21:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3923,MES,2023-01-02 04:22:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3924,MES,2023-01-02 04:23:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
3925,MES,2023-01-02 04:24:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3926,MES,2023-01-02 04:25:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
3927,MES,2023-01-02 04:26:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
3928,MES,2023-01-02 04:27:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3929,MES,2023-01-02 04:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3930,MES,2023-01-02 04:29:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.79}",0.0,FILLED
3931,MES,2023-01-02 04:30:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3932,MES,2023-01-02 04:31:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
3933,MES,2023-01-02 04:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.25}",0.0,FILLED
3934,MES,2023-01-02 04:33:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3935,MES,2023-01-02 04:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3936,MES,2023-01-02 04:35:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
3937,MES,2023-01-02 04:36:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
3938,MES,2023-01-02 04:37:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.28}",0.0,FILLED
3939,MES,2023-01-02 04:38:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3940,MES,2023-01-02 04:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.95}",0.0,FILLED
3941,MES,2023-01-02 04:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.87}",0.0,FILLED
3942,MES,2023-01-02 04:41:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
3943,MES,2023-01-02 04:42:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3944,MES,2023-01-02 04:43:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3945,MES,2023-01-02 04:44:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
3946,MES,2023-01-02 04:45:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
3947,MES,2023-01-02 04:46:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
3948,MES,2023-01-02 04:47:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3949,MES,2023-01-02 04:48:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.76}",0.0,FILLED
3950,MES,2023-01-02 04:49:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.82}",0.0,FILLED
3951,MES,2023-01-02 04:50:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
3952,MES,2023-01-02 04:51:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.85}",0.0,FILLED
3953,MES,2023-01-02 04:52:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
3954,MES,2023-01-02 04:53:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3955,MES,2023-01-02 04:54:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
3956,MES,2023-01-02 04:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3957,MES,2023-01-02 04:56:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3958,MES,2023-01-02 04:57:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.08}",0.0,FILLED
3959,MES,2023-01-02 04:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3960,MES,2023-01-02 04:59:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3961,MES,2023-01-02 05:00:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.12}",0.0,FILLED
3962,MES,2023-01-02 05:01:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.27}",0.0,FILLED
3963,MES,2023-01-02 05:02:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
3964,MES,2023-01-02 05:03:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.94}",0.0,FILLED
3965,MES,2023-01-02 05:04:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.92}",0.0,FILLED
3966,MES,2023-01-02 05:05:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.93}",0.0,FILLED
3967,MES,2023-01-02 05:06:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.93}",0.0,FILLED
3968,MES,2023-01-02 05:07:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.9}",0.0,FILLED
3969,MES,2023-01-02 05:08:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
3970,MES,2023-01-02 05:09:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
3971,MES,2023-01-02 05:10:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.09}",0.0,FILLED
3972,MES,2023-01-02 05:11:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3973,MES,2023-01-02 05:12:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.72}",0.0,FILLED
3974,MES,2023-01-02 05:13:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
3975,MES,2023-01-02 05:14:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.2}",0.0,FILLED
3976,MES,2023-01-02 05:15:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
3977,MES,2023-01-02 05:16:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3978,MES,2023-01-02 05:17:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3979,MES,2023-01-02 05:18:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
3980,MES,2023-01-02 05:19:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3981,MES,2023-01-02 05:20:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.84}",0.0,FILLED
3982,MES,2023-01-02 05:21:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.86}",0.0,FILLED
3983,MES,2023-01-02 05:22:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
3984,MES,2023-01-02 05:23:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
3985,MES,2023-01-02 05:24:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.24}",0.0,FILLED
3986,MES,2023-01-02 05:25:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
3987,MES,2023-01-02 05:26:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
3988,MES,2023-01-02 05:27:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3989,MES,2023-01-02 05:28:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.11}",0.0,FILLED
3990,MES,2023-01-02 05:29:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3991,MES,2023-01-02 05:30:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.67}",0.0,FILLED
3992,MES,2023-01-02 05:31:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
3993,MES,2023-01-02 05:32:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3994,MES,2023-01-02 05:33:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.1}",0.0,FILLED
3995,MES,2023-01-02 05:34:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
3996,MES,2023-01-02 05:35:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.78}",0.0,FILLED
3997,MES,2023-01-02 05:36:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
3998,MES,2023-01-02 05:37:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.71}",0.0,FILLED
3999,MES,2023-01-02 05:38:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.23}",0.0,FILLED
4000,MES,2023-01-02 05:39:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
4001,MES,2023-01-02 05:40:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.91}",0.0,FILLED
4002,MES,2023-01-02 05:41:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
4003,MES,2023-01-02 05:42:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.26}",0.0,FILLED
4004,MES,2023-01-02 05:43:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.88}",0.0,FILLED
4005,MES,2023-01-02 05:44:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.19}",0.0,FILLED
4006,MES,2023-01-02 05:45:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
4007,MES,2023-01-02 05:46:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
4008,MES,2023-01-02 05:47:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
4009,MES,2023-01-02 05:48:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.17}",0.0,FILLED
4010,MES,2023-01-02 05:49:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.74}",0.0,FILLED
4011,MES,2023-01-02 05:50:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
4012,MES,2023-01-02 05:51:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.15}",0.0,FILLED
4013,MES,2023-01-02 05:52:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.07}",0.0,FILLED
4014,MES,2023-01-02 05:53:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
4015,MES,2023-01-02 05:54:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.8}",0.0,FILLED
4016,MES,2023-01-02 05:55:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.22}",0.0,FILLED
4017,MES,2023-01-02 05:56:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.73}",0.0,FILLED
4018,MES,2023-01-02 05:57:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
4019,MES,2023-01-02 05:58:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
4020,MES,2023-01-02 05:59:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.77}",0.0,FILLED
4021,MES,2023-01-02 06:00:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.83}",0.0,FILLED
4022,MES,2023-01-02 06:01:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.76}",0.0,FILLED
4023,MES,2023-01-02 06:02:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.14}",0.0,FILLED
4024,MES,2023-01-02 06:03:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.75}",0.0,FILLED
4025,MES,2023-01-02 06:04:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.13}",0.0,FILLED
4026,MES,2023-01-02 06:05:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.21}",0.0,FILLED
4027,MES,2023-01-02 06:06:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.81}",0.0,FILLED
4028,MES,2023-01-02 06:07:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.18}",0.0,FILLED
4029,MES,2023-01-02 06:08:00+00:00,"{""side"": ""HOLD"", ""confidence"": 0.16}",0.0,FILLED
4030,MES,2023-01-02 06:09:00+00:00,"{""side"": ""SHORT"", ""confidence"": 0.9}",0.0,FILLED
